transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating
TXN001236,2025-06-10,CUST_A105,RCV_B204,GBR,USA,Harbor Bank,Harbor Bank,USD,60108.55,Remittance,Corporate,Invoice Payment,Medium
TXN001237,2025-06-10,CUST_A103,RCV_B205,USA,ARE,Atlantic Bank,Continental Finance,USD,180557.05,ACH,NBFI,Capital Goods,High
TXN001238,2025-06-10,CUST_A101,RCV_B204,USA,GBR,Continental Finance,Harbor Bank,USD,67862.34,Remittance,Corporate,Intercompany Transfer,Medium
TXN001239,2025-06-10,CUST_A105,RCV_B203,USA,RUS,Mercury Trust,Atlantic Bank,USD,225893.61,ACH,Corporate,Family Support,Medium
TXN001240,2025-06-10,CUST_A104,RCV_B206,USA,RUS,Continental Finance,Atlantic Bank,USD,2012.61,ACH,Retail,Services,Low
TXN001241,2025-06-10,CUST_A103,RCV_B201,GBR,USA,Atlantic Bank,Atlantic Bank,USD,119285.13,Wire,NBFI,Intercompany Transfer,High
TXN001242,2025-06-10,CUST_A105,RCV_B202,USA,RUS,Atlantic Bank,Continental Finance,USD,68236.95,Wire,Corporate,Invoice Payment,Medium
TXN001243,2025-06-10,CUST_A103,RCV_B201,USA,ZAF,Atlantic Bank,Harbor Bank,USD,54278.87,Trade Finance,NBFI,Invoice Payment,High
TXN001244,2025-06-10,CUST_A103,RCV_B202,USA,DEU,Mercury Trust,Mercury Trust,USD,107432.94,Trade Finance,NBFI,Intercompany Transfer,High
TXN001245,2025-06-10,CUST_A102,RCV_B202,GBR,USA,Mercury Trust,Atlantic Bank,USD,11478.98,Wire,SME,Invoice Payment,Low
TXN001246,2025-06-10,CUST_A103,RCV_B202,USA,RUS,Harbor Bank,Continental Finance,USD,105694.04,ACH,NBFI,Capital Goods,High
TXN001247,2025-06-10,CUST_A103,RCV_B202,USA,RUS,Atlantic Bank,Atlantic Bank,USD,111968.04,Wire,NBFI,Services,High
TXN001248,2025-06-10,CUST_A103,RCV_B201,USA,ARE,Continental Finance,Harbor Bank,USD,67312.43,ACH,NBFI,Capital Goods,High
TXN001413,2025-06-10,CUST_A101,RCV_B203,USA,SYR,Atlantic Bank,Harbor Bank,USD,350000.0,Nested Correspondent,Corporate,Third-Party Payment,Critical
TXN001249,2025-06-11,CUST_A102,RCV_B206,USA,ARE,Harbor Bank,Mercury Trust,USD,9469.58,Trade Finance,SME,Intercompany Transfer,Low
TXN001250,2025-06-11,CUST_A102,RCV_B206,GBR,USA,Atlantic Bank,Continental Finance,USD,15442.42,Wire,SME,Services,Low
TXN001251,2025-06-11,CUST_A101,RCV_B202,USA,RUS,Mercury Trust,Continental Finance,USD,259309.57,Remittance,Corporate,Capital Goods,Medium
TXN001252,2025-06-11,CUST_A106,RCV_B203,USA,ARE,Atlantic Bank,Mercury Trust,USD,11925.17,Remittance,SME,Capital Goods,Medium
TXN001253,2025-06-11,CUST_A102,RCV_B203,USA,GBR,Atlantic Bank,Harbor Bank,USD,13435.94,ACH,SME,Intercompany Transfer,Low
TXN001254,2025-06-11,CUST_A102,RCV_B205,GBR,USA,Harbor Bank,Mercury Trust,USD,7144.04,ACH,SME,Invoice Payment,Low
TXN001255,2025-06-11,CUST_A106,RCV_B204,USA,RUS,Continental Finance,Mercury Trust,USD,23458.19,Wire,SME,Intercompany Transfer,Medium
TXN001256,2025-06-11,CUST_A106,RCV_B204,GBR,USA,Atlantic Bank,Continental Finance,USD,11790.13,Trade Finance,SME,Intercompany Transfer,Medium
TXN001257,2025-06-11,CUST_A104,RCV_B206,GBR,USA,Mercury Trust,Harbor Bank,USD,1266.51,Wire,Retail,Services,Low
TXN001258,2025-06-12,CUST_A104,RCV_B205,USA,ZAF,Mercury Trust,Mercury Trust,USD,5535.14,Trade Finance,Retail,Capital Goods,Low
TXN001259,2025-06-12,CUST_A103,RCV_B204,USA,RUS,Atlantic Bank,Atlantic Bank,USD,99651.71,ACH,NBFI,Capital Goods,High
TXN001260,2025-06-12,CUST_A105,RCV_B204,USA,GBR,Mercury Trust,Continental Finance,USD,21904.31,Trade Finance,Corporate,Invoice Payment,Medium
TXN001261,2025-06-12,CUST_A104,RCV_B203,USA,ZAF,Continental Finance,Mercury Trust,USD,2359.17,Wire,Retail,Family Support,Low
TXN001262,2025-06-12,CUST_A106,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,27274.73,ACH,SME,Family Support,Medium
TXN001263,2025-06-12,CUST_A102,RCV_B204,USA,DEU,Continental Finance,Atlantic Bank,USD,33194.62,Trade Finance,SME,Intercompany Transfer,Low
TXN001264,2025-06-13,CUST_A104,RCV_B203,GBR,USA,Atlantic Bank,Continental Finance,USD,1717.04,ACH,Retail,Capital Goods,Low
TXN001265,2025-06-13,CUST_A101,RCV_B205,USA,DEU,Continental Finance,Atlantic Bank,USD,45046.92,Wire,Corporate,Services,Medium
TXN001266,2025-06-13,CUST_A101,RCV_B206,USA,RUS,Continental Finance,Mercury Trust,USD,49018.22,ACH,Corporate,Services,Medium
TXN001267,2025-06-13,CUST_A106,RCV_B203,USA,ZAF,Continental Finance,Atlantic Bank,USD,6204.2,Wire,SME,Invoice Payment,Medium
TXN001268,2025-06-13,CUST_A103,RCV_B206,USA,DEU,Mercury Trust,Atlantic Bank,USD,53916.56,Remittance,NBFI,Family Support,High
TXN001269,2025-06-13,CUST_A103,RCV_B204,USA,ZAF,Mercury Trust,Atlantic Bank,USD,83397.92,ACH,NBFI,Services,High
TXN001270,2025-06-13,CUST_A105,RCV_B202,USA,RUS,Mercury Trust,Harbor Bank,USD,84268.49,ACH,Corporate,Family Support,Medium
TXN001271,2025-06-13,CUST_A105,RCV_B205,USA,GBR,Mercury Trust,Harbor Bank,USD,35037.05,Wire,Corporate,Capital Goods,Medium
TXN001272,2025-06-13,CUST_A106,RCV_B206,GBR,USA,Continental Finance,Continental Finance,USD,16716.38,Wire,SME,Invoice Payment,Medium
TXN001273,2025-06-13,CUST_A106,RCV_B202,USA,ZAF,Continental Finance,Harbor Bank,USD,15661.55,Trade Finance,SME,Intercompany Transfer,Medium
TXN001274,2025-06-13,CUST_A104,RCV_B206,GBR,USA,Harbor Bank,Atlantic Bank,USD,2716.26,Trade Finance,Retail,Family Support,Low
TXN001275,2025-06-13,CUST_A106,RCV_B205,USA,RUS,Mercury Trust,Mercury Trust,USD,28238.13,Wire,SME,Capital Goods,Medium
TXN001276,2025-06-13,CUST_A102,RCV_B201,GBR,USA,Continental Finance,Continental Finance,USD,16210.39,Remittance,SME,Invoice Payment,Low
TXN001277,2025-06-14,CUST_A105,RCV_B202,GBR,USA,Mercury Trust,Continental Finance,USD,336343.55,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN001278,2025-06-14,CUST_A103,RCV_B204,GBR,USA,Mercury Trust,Harbor Bank,USD,215097.49,Trade Finance,NBFI,Capital Goods,High
TXN001279,2025-06-14,CUST_A101,RCV_B202,USA,ZAF,Continental Finance,Atlantic Bank,USD,101828.92,ACH,Corporate,Family Support,Medium
TXN001280,2025-06-14,CUST_A106,RCV_B201,USA,RUS,Harbor Bank,Harbor Bank,USD,18799.94,Trade Finance,SME,Family Support,Medium
TXN001281,2025-06-14,CUST_A104,RCV_B204,GBR,USA,Continental Finance,Mercury Trust,USD,3829.84,Remittance,Retail,Family Support,Low
TXN001282,2025-06-15,CUST_A104,RCV_B202,USA,GBR,Atlantic Bank,Atlantic Bank,USD,1366.09,Trade Finance,Retail,Services,Low
TXN001283,2025-06-15,CUST_A102,RCV_B204,USA,ZAF,Harbor Bank,Mercury Trust,USD,5938.02,Trade Finance,SME,Capital Goods,Low
TXN001284,2025-06-15,CUST_A106,RCV_B203,USA,GBR,Harbor Bank,Continental Finance,USD,29662.66,Wire,SME,Family Support,Medium
TXN001285,2025-06-15,CUST_A101,RCV_B203,USA,ZAF,Continental Finance,Mercury Trust,USD,158153.27,Remittance,Corporate,Invoice Payment,Medium
TXN001286,2025-06-15,CUST_A105,RCV_B201,USA,GBR,Harbor Bank,Atlantic Bank,USD,72205.72,Wire,Corporate,Intercompany Transfer,Medium
TXN001287,2025-06-15,CUST_A102,RCV_B206,USA,ZAF,Harbor Bank,Mercury Trust,USD,20424.89,Remittance,SME,Intercompany Transfer,Low
TXN001288,2025-06-15,CUST_A102,RCV_B202,USA,ZAF,Atlantic Bank,Harbor Bank,USD,16616.49,Trade Finance,SME,Invoice Payment,Low
TXN001289,2025-06-16,CUST_A105,RCV_B205,USA,ARE,Atlantic Bank,Atlantic Bank,USD,86782.4,ACH,Corporate,Capital Goods,Medium
TXN001290,2025-06-16,CUST_A102,RCV_B201,USA,ZAF,Mercury Trust,Mercury Trust,USD,59578.74,Remittance,SME,Invoice Payment,Low
TXN001291,2025-06-16,CUST_A106,RCV_B206,USA,GBR,Harbor Bank,Continental Finance,USD,7022.09,ACH,SME,Services,Medium
TXN001292,2025-06-16,CUST_A101,RCV_B205,USA,GBR,Harbor Bank,Harbor Bank,USD,71235.93,Trade Finance,Corporate,Family Support,Medium
TXN001293,2025-06-16,CUST_A104,RCV_B203,USA,GBR,Harbor Bank,Atlantic Bank,USD,2540.48,ACH,Retail,Family Support,Low
TXN001294,2025-06-16,CUST_A103,RCV_B204,USA,DEU,Mercury Trust,Mercury Trust,USD,129230.5,ACH,NBFI,Family Support,High
TXN001295,2025-06-16,CUST_A104,RCV_B203,USA,RUS,Harbor Bank,Harbor Bank,USD,2156.8,ACH,Retail,Invoice Payment,Low
TXN001296,2025-06-16,CUST_A101,RCV_B205,USA,RUS,Mercury Trust,Mercury Trust,USD,63636.03,Remittance,Corporate,Intercompany Transfer,Medium
TXN001297,2025-06-16,CUST_A102,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,16444.39,ACH,SME,Family Support,Low
TXN001298,2025-06-16,CUST_A103,RCV_B204,USA,DEU,Atlantic Bank,Atlantic Bank,USD,114778.5,Remittance,NBFI,Invoice Payment,High
TXN001299,2025-06-16,CUST_A104,RCV_B206,USA,ARE,Continental Finance,Harbor Bank,USD,2553.75,ACH,Retail,Intercompany Transfer,Low
TXN001300,2025-06-16,CUST_A105,RCV_B202,USA,GBR,Mercury Trust,Continental Finance,USD,72053.15,Remittance,Corporate,Capital Goods,Medium
TXN001301,2025-06-17,CUST_A101,RCV_B206,USA,RUS,Continental Finance,Mercury Trust,USD,159572.9,Remittance,Corporate,Family Support,Medium
TXN001302,2025-06-17,CUST_A101,RCV_B201,USA,GBR,Mercury Trust,Mercury Trust,USD,126488.3,ACH,Corporate,Services,Medium
TXN001303,2025-06-17,CUST_A104,RCV_B203,GBR,USA,Mercury Trust,Atlantic Bank,USD,1498.91,Wire,Retail,Capital Goods,Low
TXN001304,2025-06-17,CUST_A101,RCV_B202,USA,ARE,Harbor Bank,Atlantic Bank,USD,54636.89,ACH,Corporate,Invoice Payment,Medium
TXN001305,2025-06-17,CUST_A103,RCV_B202,USA,RUS,Mercury Trust,Atlantic Bank,USD,95485.15,Wire,NBFI,Services,High
TXN001306,2025-06-17,CUST_A105,RCV_B206,USA,RUS,Mercury Trust,Mercury Trust,USD,65218.44,Remittance,Corporate,Services,Medium
TXN001307,2025-06-17,CUST_A104,RCV_B206,USA,DEU,Harbor Bank,Mercury Trust,USD,2860.66,ACH,Retail,Invoice Payment,Low
TXN001308,2025-06-17,CUST_A102,RCV_B205,GBR,USA,Harbor Bank,Atlantic Bank,USD,9729.24,Wire,SME,Intercompany Transfer,Low
TXN001309,2025-06-17,CUST_A105,RCV_B204,USA,RUS,Continental Finance,Harbor Bank,USD,132562.54,Trade Finance,Corporate,Services,Medium
TXN001310,2025-06-18,CUST_A105,RCV_B201,USA,GBR,Atlantic Bank,Mercury Trust,USD,47647.35,Remittance,Corporate,Capital Goods,Medium
TXN001311,2025-06-18,CUST_A101,RCV_B205,USA,ZAF,Atlantic Bank,Continental Finance,USD,38868.54,Wire,Corporate,Services,Medium
TXN001312,2025-06-18,CUST_A104,RCV_B206,USA,RUS,Continental Finance,Continental Finance,USD,1173.77,Remittance,Retail,Family Support,Low
TXN001313,2025-06-18,CUST_A104,RCV_B201,USA,RUS,Atlantic Bank,Harbor Bank,USD,1690.19,Wire,Retail,Capital Goods,Low
TXN001314,2025-06-18,CUST_A103,RCV_B201,USA,DEU,Mercury Trust,Harbor Bank,USD,67681.32,Remittance,NBFI,Intercompany Transfer,High
TXN001315,2025-06-18,CUST_A106,RCV_B205,USA,ARE,Atlantic Bank,Continental Finance,USD,20355.24,Remittance,SME,Family Support,Medium
TXN001316,2025-06-18,CUST_A104,RCV_B203,USA,ZAF,Mercury Trust,Mercury Trust,USD,1435.44,Remittance,Retail,Services,Low
TXN001317,2025-06-19,CUST_A104,RCV_B206,GBR,USA,Harbor Bank,Continental Finance,USD,2047.6,Wire,Retail,Invoice Payment,Low
TXN001318,2025-06-19,CUST_A102,RCV_B206,USA,ARE,Mercury Trust,Atlantic Bank,USD,34986.72,Trade Finance,SME,Intercompany Transfer,Low
TXN001319,2025-06-19,CUST_A103,RCV_B203,USA,ARE,Mercury Trust,Mercury Trust,USD,107902.13,Remittance,NBFI,Invoice Payment,High
TXN001320,2025-06-19,CUST_A103,RCV_B203,USA,DEU,Mercury Trust,Harbor Bank,USD,106036.73,Remittance,NBFI,Capital Goods,High
TXN001321,2025-06-19,CUST_A102,RCV_B206,USA,GBR,Continental Finance,Mercury Trust,USD,16414.82,ACH,SME,Invoice Payment,Low
TXN001322,2025-06-19,CUST_A105,RCV_B203,USA,DEU,Mercury Trust,Atlantic Bank,USD,78054.71,Wire,Corporate,Invoice Payment,Medium
TXN001323,2025-06-19,CUST_A102,RCV_B206,USA,ZAF,Harbor Bank,Atlantic Bank,USD,16238.87,Wire,SME,Invoice Payment,Low
TXN001324,2025-06-19,CUST_A106,RCV_B205,USA,ARE,Continental Finance,Continental Finance,USD,36748.93,Remittance,SME,Family Support,Medium
TXN001325,2025-06-19,CUST_A103,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,61504.01,Wire,NBFI,Services,High
TXN001326,2025-06-19,CUST_A103,RCV_B206,GBR,USA,Mercury Trust,Harbor Bank,USD,29357.19,Remittance,NBFI,Intercompany Transfer,High
TXN001327,2025-06-19,CUST_A105,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,171618.39,Remittance,Corporate,Services,Medium
TXN001328,2025-06-20,CUST_A101,RCV_B204,USA,ZAF,Harbor Bank,Atlantic Bank,USD,45577.04,ACH,Corporate,Invoice Payment,Medium
TXN001329,2025-06-20,CUST_A101,RCV_B202,GBR,USA,Harbor Bank,Continental Finance,USD,71799.75,ACH,Corporate,Intercompany Transfer,Medium
TXN001330,2025-06-20,CUST_A102,RCV_B205,USA,GBR,Atlantic Bank,Mercury Trust,USD,30440.43,Remittance,SME,Invoice Payment,Low
TXN001331,2025-06-20,CUST_A102,RCV_B203,USA,ARE,Harbor Bank,Mercury Trust,USD,14159.4,Trade Finance,SME,Invoice Payment,Low
TXN001332,2025-06-20,CUST_A101,RCV_B202,USA,DEU,Continental Finance,Mercury Trust,USD,45294.39,Wire,Corporate,Family Support,Medium
TXN001333,2025-06-20,CUST_A102,RCV_B206,USA,ZAF,Continental Finance,Mercury Trust,USD,11001.17,Remittance,SME,Services,Low
TXN001334,2025-06-20,CUST_A101,RCV_B202,USA,GBR,Mercury Trust,Harbor Bank,USD,78219.79,Remittance,Corporate,Family Support,Medium
TXN001335,2025-06-21,CUST_A101,RCV_B203,USA,GBR,Mercury Trust,Harbor Bank,USD,77002.83,Wire,Corporate,Family Support,Medium
TXN001336,2025-06-21,CUST_A104,RCV_B201,USA,RUS,Atlantic Bank,Continental Finance,USD,3643.57,Wire,Retail,Intercompany Transfer,Low
TXN001337,2025-06-21,CUST_A104,RCV_B201,USA,DEU,Mercury Trust,Harbor Bank,USD,1902.72,Trade Finance,Retail,Capital Goods,Low
TXN001338,2025-06-21,CUST_A106,RCV_B204,USA,GBR,Harbor Bank,Mercury Trust,USD,18506.65,Wire,SME,Services,Medium
TXN001339,2025-06-21,CUST_A105,RCV_B206,GBR,USA,Atlantic Bank,Mercury Trust,USD,131789.27,Remittance,Corporate,Intercompany Transfer,Medium
TXN001340,2025-06-21,CUST_A103,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,281015.88,ACH,NBFI,Capital Goods,High
TXN001341,2025-06-21,CUST_A101,RCV_B203,GBR,USA,Harbor Bank,Atlantic Bank,USD,28275.06,Trade Finance,Corporate,Services,Medium
TXN001342,2025-06-21,CUST_A104,RCV_B206,USA,RUS,Continental Finance,Continental Finance,USD,3122.17,Remittance,Retail,Capital Goods,Low
TXN001343,2025-06-21,CUST_A103,RCV_B204,USA,GBR,Harbor Bank,Atlantic Bank,USD,58010.71,Remittance,NBFI,Capital Goods,High
TXN001344,2025-06-21,CUST_A104,RCV_B203,USA,RUS,Continental Finance,Harbor Bank,USD,998.09,Wire,Retail,Invoice Payment,Low
TXN001345,2025-06-22,CUST_A105,RCV_B201,USA,RUS,Mercury Trust,Atlantic Bank,USD,152549.01,Trade Finance,Corporate,Capital Goods,Medium
TXN001346,2025-06-22,CUST_A106,RCV_B206,USA,GBR,Mercury Trust,Continental Finance,USD,8130.06,Remittance,SME,Family Support,Medium
TXN001347,2025-06-22,CUST_A106,RCV_B206,GBR,USA,Continental Finance,Continental Finance,USD,27981.16,Wire,SME,Family Support,Medium
TXN001348,2025-06-22,CUST_A103,RCV_B205,USA,RUS,Mercury Trust,Mercury Trust,USD,182605.03,Wire,NBFI,Invoice Payment,High
TXN001349,2025-06-22,CUST_A105,RCV_B206,USA,GBR,Mercury Trust,Continental Finance,USD,58309.54,Remittance,Corporate,Invoice Payment,Medium
TXN001350,2025-06-22,CUST_A102,RCV_B203,USA,GBR,Harbor Bank,Mercury Trust,USD,13779.95,Trade Finance,SME,Family Support,Low
TXN001351,2025-06-22,CUST_A105,RCV_B205,USA,RUS,Atlantic Bank,Harbor Bank,USD,102196.11,Wire,Corporate,Capital Goods,Medium
TXN001352,2025-06-22,CUST_A102,RCV_B202,USA,ARE,Harbor Bank,Harbor Bank,USD,23148.16,Wire,SME,Invoice Payment,Low
TXN001353,2025-06-22,CUST_A103,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,235311.41,Remittance,NBFI,Family Support,High
TXN001354,2025-06-22,CUST_A106,RCV_B203,USA,GBR,Harbor Bank,Harbor Bank,USD,4065.24,ACH,SME,Services,Medium
TXN001355,2025-06-22,CUST_A103,RCV_B204,GBR,USA,Continental Finance,Mercury Trust,USD,22839.28,Wire,NBFI,Family Support,High
TXN001356,2025-06-22,CUST_A106,RCV_B204,USA,ZAF,Atlantic Bank,Continental Finance,USD,25466.04,ACH,SME,Services,Medium
TXN001357,2025-06-22,CUST_A104,RCV_B206,USA,DEU,Harbor Bank,Mercury Trust,USD,999.28,Trade Finance,Retail,Family Support,Low
TXN001358,2025-06-22,CUST_A105,RCV_B204,USA,ZAF,Harbor Bank,Atlantic Bank,USD,68938.72,Remittance,Corporate,Intercompany Transfer,Medium
TXN001359,2025-06-23,CUST_A106,RCV_B202,USA,ZAF,Atlantic Bank,Mercury Trust,USD,9654.74,ACH,SME,Family Support,Medium
TXN001360,2025-06-23,CUST_A105,RCV_B202,USA,GBR,Harbor Bank,Atlantic Bank,USD,41039.91,Wire,Corporate,Capital Goods,Medium
TXN001361,2025-06-23,CUST_A106,RCV_B204,USA,RUS,Continental Finance,Harbor Bank,USD,23177.27,Remittance,SME,Invoice Payment,Medium
TXN001362,2025-06-23,CUST_A102,RCV_B204,USA,ZAF,Mercury Trust,Continental Finance,USD,3514.85,Wire,SME,Capital Goods,Low
TXN001363,2025-06-23,CUST_A103,RCV_B205,USA,ARE,Mercury Trust,Atlantic Bank,USD,272282.19,ACH,NBFI,Family Support,High
TXN001364,2025-06-23,CUST_A101,RCV_B201,GBR,USA,Harbor Bank,Harbor Bank,USD,205888.29,ACH,Corporate,Capital Goods,Medium
TXN001365,2025-06-24,CUST_A103,RCV_B202,USA,RUS,Continental Finance,Harbor Bank,USD,96521.34,Remittance,NBFI,Intercompany Transfer,High
TXN001366,2025-06-24,CUST_A103,RCV_B201,USA,ZAF,Atlantic Bank,Harbor Bank,USD,288117.29,Remittance,NBFI,Services,High
TXN001367,2025-06-24,CUST_A104,RCV_B205,USA,GBR,Mercury Trust,Atlantic Bank,USD,2327.46,ACH,Retail,Capital Goods,Low
TXN001368,2025-06-24,CUST_A104,RCV_B205,USA,ZAF,Continental Finance,Harbor Bank,USD,3026.36,Wire,Retail,Family Support,Low
TXN001369,2025-06-24,CUST_A105,RCV_B204,USA,GBR,Continental Finance,Atlantic Bank,USD,99211.02,ACH,Corporate,Capital Goods,Medium
TXN001370,2025-06-24,CUST_A105,RCV_B203,USA,RUS,Atlantic Bank,Harbor Bank,USD,65851.88,Remittance,Corporate,Intercompany Transfer,Medium
TXN001371,2025-06-25,CUST_A106,RCV_B203,USA,ARE,Harbor Bank,Continental Finance,USD,14883.84,ACH,SME,Capital Goods,Medium
TXN001372,2025-06-25,CUST_A104,RCV_B202,USA,GBR,Atlantic Bank,Mercury Trust,USD,4189.45,ACH,Retail,Intercompany Transfer,Low
TXN001373,2025-06-25,CUST_A106,RCV_B205,USA,ZAF,Atlantic Bank,Harbor Bank,USD,5614.82,Wire,SME,Family Support,Medium
TXN001374,2025-06-25,CUST_A106,RCV_B202,USA,ARE,Mercury Trust,Atlantic Bank,USD,8785.98,ACH,SME,Intercompany Transfer,Medium
TXN001375,2025-06-25,CUST_A104,RCV_B202,GBR,USA,Continental Finance,Atlantic Bank,USD,2134.6,ACH,Retail,Capital Goods,Low
TXN001376,2025-06-26,CUST_A104,RCV_B206,GBR,USA,Atlantic Bank,Atlantic Bank,USD,1053.41,Trade Finance,Retail,Intercompany Transfer,Low
TXN001377,2025-06-26,CUST_A101,RCV_B203,USA,GBR,Mercury Trust,Continental Finance,USD,153087.21,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN001378,2025-06-26,CUST_A103,RCV_B205,USA,ZAF,Continental Finance,Continental Finance,USD,248941.46,Remittance,NBFI,Family Support,High
TXN001379,2025-06-26,CUST_A105,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,69089.48,Wire,Corporate,Intercompany Transfer,Medium
TXN001380,2025-06-26,CUST_A104,RCV_B205,USA,ARE,Harbor Bank,Continental Finance,USD,2004.96,Remittance,Retail,Services,Low
TXN001381,2025-06-26,CUST_A101,RCV_B204,USA,ZAF,Continental Finance,Continental Finance,USD,140817.4,ACH,Corporate,Family Support,Medium
TXN001382,2025-06-26,CUST_A104,RCV_B204,GBR,USA,Mercury Trust,Mercury Trust,USD,3391.21,Remittance,Retail,Intercompany Transfer,Low
TXN001383,2025-06-26,CUST_A104,RCV_B202,USA,RUS,Harbor Bank,Mercury Trust,USD,2281.79,Trade Finance,Retail,Capital Goods,Low
TXN001384,2025-06-26,CUST_A102,RCV_B201,USA,RUS,Mercury Trust,Atlantic Bank,USD,9535.46,ACH,SME,Family Support,Low
TXN001385,2025-06-26,CUST_A103,RCV_B204,USA,ZAF,Mercury Trust,Mercury Trust,USD,111098.53,Remittance,NBFI,Services,High
TXN001386,2025-06-27,CUST_A105,RCV_B201,GBR,USA,Mercury Trust,Atlantic Bank,USD,90826.55,Wire,Corporate,Family Support,Medium
TXN001387,2025-06-27,CUST_A102,RCV_B204,USA,ARE,Harbor Bank,Harbor Bank,USD,11131.01,ACH,SME,Invoice Payment,Low
TXN001388,2025-06-27,CUST_A102,RCV_B205,USA,ARE,Mercury Trust,Atlantic Bank,USD,24963.37,Remittance,SME,Intercompany Transfer,Low
TXN001389,2025-06-27,CUST_A101,RCV_B205,USA,ARE,Continental Finance,Continental Finance,USD,57335.77,Wire,Corporate,Intercompany Transfer,Medium
TXN001390,2025-06-27,CUST_A103,RCV_B201,USA,ARE,Mercury Trust,Atlantic Bank,USD,59269.34,Trade Finance,NBFI,Invoice Payment,High
TXN001391,2025-06-27,CUST_A106,RCV_B204,USA,ARE,Continental Finance,Harbor Bank,USD,12808.99,Wire,SME,Intercompany Transfer,Medium
TXN001392,2025-06-28,CUST_A102,RCV_B201,USA,DEU,Atlantic Bank,Atlantic Bank,USD,22558.49,Remittance,SME,Services,Low
TXN001393,2025-06-28,CUST_A105,RCV_B202,USA,ZAF,Atlantic Bank,Mercury Trust,USD,60980.64,Remittance,Corporate,Invoice Payment,Medium
TXN001394,2025-06-28,CUST_A104,RCV_B203,USA,RUS,Continental Finance,Atlantic Bank,USD,528.08,Trade Finance,Retail,Services,Low
TXN001395,2025-06-28,CUST_A105,RCV_B204,USA,ZAF,Continental Finance,Harbor Bank,USD,42210.55,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN001396,2025-06-28,CUST_A102,RCV_B203,USA,ZAF,Harbor Bank,Harbor Bank,USD,26451.88,ACH,SME,Family Support,Low
TXN001397,2025-06-28,CUST_A104,RCV_B206,USA,ZAF,Atlantic Bank,Harbor Bank,USD,4102.53,Trade Finance,Retail,Invoice Payment,Low
TXN001398,2025-06-28,CUST_A104,RCV_B201,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,974.81,Remittance,Retail,Capital Goods,Low
TXN001399,2025-06-28,CUST_A103,RCV_B206,USA,RUS,Harbor Bank,Continental Finance,USD,292233.89,Trade Finance,NBFI,Capital Goods,High
TXN001400,2025-06-29,CUST_A101,RCV_B202,USA,ARE,Atlantic Bank,Continental Finance,USD,57559.51,Trade Finance,Corporate,Invoice Payment,Medium
TXN001401,2025-06-29,CUST_A105,RCV_B202,USA,DEU,Continental Finance,Atlantic Bank,USD,70616.3,Wire,Corporate,Family Support,Medium
TXN001402,2025-06-29,CUST_A102,RCV_B201,USA,DEU,Harbor Bank,Atlantic Bank,USD,7883.21,Remittance,SME,Services,Low
TXN001403,2025-06-29,CUST_A101,RCV_B205,USA,DEU,Continental Finance,Atlantic Bank,USD,26166.07,ACH,Corporate,Family Support,Medium
TXN001404,2025-06-29,CUST_A106,RCV_B201,USA,ZAF,Mercury Trust,Harbor Bank,USD,20024.9,Trade Finance,SME,Family Support,Medium
TXN001405,2025-06-29,CUST_A105,RCV_B204,USA,DEU,Harbor Bank,Continental Finance,USD,47362.71,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN001406,2025-06-29,CUST_A105,RCV_B203,USA,ZAF,Mercury Trust,Atlantic Bank,USD,78342.76,ACH,Corporate,Intercompany Transfer,Medium
TXN001407,2025-06-29,CUST_A105,RCV_B201,USA,DEU,Mercury Trust,Harbor Bank,USD,157291.66,Remittance,Corporate,Capital Goods,Medium
TXN001408,2025-06-29,CUST_A101,RCV_B201,USA,ARE,Continental Finance,Harbor Bank,USD,76051.3,Trade Finance,Corporate,Invoice Payment,Medium
TXN001409,2025-06-29,CUST_A103,RCV_B201,USA,ZAF,Continental Finance,Mercury Trust,USD,145208.44,Remittance,NBFI,Family Support,High
